id,especie,latitude,longitude
amp1006,Leptodactylus mystacinus,-9.229166667,-36.42805556
amp1006,Leptodactylus natalensis,-9.229166667,-36.42805556
amp1006,Leptodactylus troglodytes,-9.229166667,-36.42805556
amp1006,Leptodactylus vastus,-9.229166667,-36.42805556
amp1006,Physalaemus cuvieri,-9.229166667,-36.42805556
amp1006,Proceratophrys renalis,-9.229166667,-36.42805556
amp1006,Haddadus binotatus,-9.229166667,-36.42805556
amp1007,Corythomantis greeningi,-3.846111111,-40.89444444
amp1007,Dendropsophus minutus,-3.846111111,-40.89444444
amp1007,Dendropsophus nanus,-3.846111111,-40.89444444
amp1007,Dendropsophus soaresi,-3.846111111,-40.89444444
amp1007,Dermatonotus muelleri,-3.846111111,-40.89444444
amp1007,Boana raniceps,-3.846111111,-40.89444444
amp1007,Leptodactylus macrosternum,-3.846111111,-40.89444444
amp1007,Leptodactylus mystaceus,-3.846111111,-40.89444444
amp1007,Leptodactylus troglodytes,-3.846111111,-40.89444444
amp1007,Leptodactylus vastus,-3.846111111,-40.89444444
amp1007,Odontophrynus carvalhoi,-3.846111111,-40.89444444
amp1007,Pithecopus nordestinus,-3.846111111,-40.89444444
amp1007,Physalaemus cicada,-3.846111111,-40.89444444
amp1007,Physalaemus cuvieri,-3.846111111,-40.89444444
amp1007,Pleurodema diplolister,-3.846111111,-40.89444444
amp1007,Proceratophrys cristiceps,-3.846111111,-40.89444444
amp1007,Rhinella granulosa,-3.846111111,-40.89444444
amp1007,Rhinella jimi,-3.846111111,-40.89444444
amp1007,Trachycephalus typhonius,-3.846111111,-40.89444444
amp1008,Adelophryne baturitensis,-3.825833333,-40.91944444
amp1008,Corythomantis greeningi,-3.825833333,-40.91944444
amp1008,Dendropsophus minutus,-3.825833333,-40.91944444
amp1008,Boana multifasciata,-3.825833333,-40.91944444
amp1008,Boana raniceps,-3.825833333,-40.91944444
amp1008,Leptodactylus macrosternum,-3.825833333,-40.91944444
amp1008,Leptodactylus mystaceus,-3.825833333,-40.91944444
amp1008,Leptodactylus troglodytes,-3.825833333,-40.91944444
amp1008,Leptodactylus vastus,-3.825833333,-40.91944444
amp1008,Odontophrynus carvalhoi,-3.825833333,-40.91944444
amp1008,Physalaemus cuvieri,-3.825833333,-40.91944444
amp1008,Proceratophrys cristiceps,-3.825833333,-40.91944444
amp1008,Rhinella granulosa,-3.825833333,-40.91944444
amp1008,Rhinella jimi,-3.825833333,-40.91944444
amp1008,Scinax nebulosus,-3.825833333,-40.91944444
amp1009,Adelophryne baturitensis,-3.8375,-40.91027778
amp1009,Corythomantis greeningi,-3.8375,-40.91027778
amp1009,Leptodactylus mystaceus,-3.8375,-40.91027778
amp1009,Leptodactylus vastus,-3.8375,-40.91027778
amp1009,Odontophrynus carvalhoi,-3.8375,-40.91027778
amp1009,Pithecopus nordestinus,-3.8375,-40.91027778
amp1009,Physalaemus cuvieri,-3.8375,-40.91027778
amp1009,Proceratophrys cristiceps,-3.8375,-40.91027778
amp1009,Rhinella granulosa,-3.8375,-40.91027778
amp1009,Rhinella jimi,-3.8375,-40.91027778
amp1010,Physalaemus cuvieri,-6.136944444,-35.22944444
amp1011,Physalaemus cuvieri,-6.173888889,-35.22027778
amp1012,Leptodactylus troglodytes,-6.185833333,-35.19944444
amp1012,Physalaemus cuvieri,-6.185833333,-35.19944444
amp1013,Leptodactylus macrosternum,-6.212222222,-35.21027778
amp1013,Leptodactylus mystaceus,-6.212222222,-35.21027778
amp1013,Leptodactylus troglodytes,-6.212222222,-35.21027778
amp1013,Physalaemus cuvieri,-6.212222222,-35.21027778
amp1014,Leptodactylus troglodytes,-6.234166667,-35.3125
amp1014,Leptodactylus vastus,-6.234166667,-35.3125
amp1014,Physalaemus cuvieri,-6.234166667,-35.3125
amp1015,Elachistocleis cesarii,-6.261666667,-35.29194444
amp1015,Leptodactylus macrosternum,-6.261666667,-35.29194444
amp1015,Leptodactylus troglodytes,-6.261666667,-35.29194444
amp1015,Physalaemus cuvieri,-6.261666667,-35.29194444
amp1015,Physalaemus kroyeri,-6.261666667,-35.29194444
amp1016,Leptodactylus fuscus,-6.248333333,-35.25694444
amp1016,Leptodactylus troglodytes,-6.248333333,-35.25694444
amp1016,Leptodactylus vastus,-6.248333333,-35.25694444
amp1016,Physalaemus cuvieri,-6.248333333,-35.25694444
amp1017,Leptodactylus macrosternum,-6.256944444,-35.17222222
amp1017,Leptodactylus natalensis,-6.256944444,-35.17222222
amp1017,Leptodactylus troglodytes,-6.256944444,-35.17222222
amp1017,Leptodactylus vastus,-6.256944444,-35.17222222
amp1017,Physalaemus cuvieri,-6.256944444,-35.17222222
amp1017,Physalaemus kroyeri,-6.256944444,-35.17222222
amp1017,Pleurodema diplolister,-6.256944444,-35.17222222
amp1018,Leptodactylus troglodytes,-6.271944444,-35.17027778
amp1018,Physalaemus cuvieri,-6.271944444,-35.17027778
amp1019,Elachistocleis cesarii,-6.253333333,-35.14
amp1019,Leptodactylus macrosternum,-6.253333333,-35.14
amp1019,Leptodactylus troglodytes,-6.253333333,-35.14
amp1019,Physalaemus kroyeri,-6.253333333,-35.14
amp1020,Leptodactylus troglodytes,-6.340833333,-35.21416667
amp1021,Leptodactylus troglodytes,-6.349722222,-35.21555556
amp1021,Physalaemus cuvieri,-6.349722222,-35.21555556
amp1022,Leptodactylus troglodytes,-6.3425,-35.19194444
amp1022,Physalaemus cuvieri,-6.3425,-35.19194444
amp1023,Physalaemus cuvieri,-6.370277778,-35.20388889
amp1024,Leptodactylus macrosternum,-6.392777778,-35.18388889
amp1024,Leptodactylus troglodytes,-6.392777778,-35.18388889
amp1025,Leptodactylus macrosternum,-6.382222222,-35.18305556
amp1025,Leptodactylus troglodytes,-6.382222222,-35.18305556
amp1026,Leptodactylus troglodytes,-6.376666667,-35.18222222
amp1027,Leptodactylus troglodytes,-6.367222222,-35.18388889
amp1027,Physalaemus cuvieri,-6.367222222,-35.18388889
amp1028,Leptodactylus troglodytes,-6.364444444,-35.17166667
amp1028,Leptodactylus vastus,-6.364444444,-35.17166667
amp1028,Physalaemus cuvieri,-6.364444444,-35.17166667
amp1029,Dermatonotus muelleri,-6.324722222,-35.14194444
amp1029,Leptodactylus macrosternum,-6.324722222,-35.14194444
amp1029,Leptodactylus natalensis,-6.324722222,-35.14194444
amp1029,Leptodactylus troglodytes,-6.324722222,-35.14194444
amp1029,Leptodactylus vastus,-6.324722222,-35.14194444
amp1029,Physalaemus cuvieri,-6.324722222,-35.14194444
amp1029,Rhinella jimi,-6.324722222,-35.14194444
amp1030,Dermatonotus muelleri,-6.335833333,-35.1175
amp1030,Elachistocleis cesarii,-6.335833333,-35.1175
amp1030,Leptodactylus macrosternum,-6.335833333,-35.1175
amp1030,Leptodactylus troglodytes,-6.335833333,-35.1175
amp1030,Leptodactylus vastus,-6.335833333,-35.1175
amp1030,Physalaemus cuvieri,-6.335833333,-35.1175
amp1030,Physalaemus kroyeri,-6.335833333,-35.1175
amp1030,Rhinella jimi,-6.335833333,-35.1175
amp1031,Dermatonotus muelleri,-6.336388889,-35.10638889
amp1031,Elachistocleis cesarii,-6.336388889,-35.10638889
amp1031,Leptodactylus fuscus,-6.336388889,-35.10638889
amp1031,Leptodactylus macrosternum,-6.336388889,-35.10638889
amp1031,Leptodactylus troglodytes,-6.336388889,-35.10638889
amp1031,Physalaemus cuvieri,-6.336388889,-35.10638889
amp1031,Rhinella jimi,-6.336388889,-35.10638889
amp1032,Dermatonotus muelleri,-6.327777778,-35.0975
amp1032,Elachistocleis cesarii,-6.327777778,-35.0975
amp1032,Leptodactylus macrosternum,-6.327777778,-35.0975
amp1032,Leptodactylus natalensis,-6.327777778,-35.0975
amp1032,Leptodactylus troglodytes,-6.327777778,-35.0975
amp1032,Physalaemus cuvieri,-6.327777778,-35.0975
amp1033,Dendropsophus minutus,-6.994444444,-34.96277778
amp1033,Dendropsophus nanus,-6.994444444,-34.96277778
amp1033,Adenomera marmorata,-6.994444444,-34.96277778
amp1033,Leptodactylus troglodytes,-6.994444444,-34.96277778
amp1033,Pristimantis ramagii,-6.994444444,-34.96277778
amp1033,Scinax fuscomarginatus,-6.994444444,-34.96277778
amp1033,Scinax nebulosus,-6.994444444,-34.96277778
amp1034,Dendropsophus minutus,-7.191388889,-34.85888889
amp1034,Dendropsophus nanus,-7.191388889,-34.85888889
amp1034,Adenomera marmorata,-7.191388889,-34.85888889
amp1034,Leptodactylus troglodytes,-7.191388889,-34.85888889
amp1034,Physalaemus cuvieri,-7.191388889,-34.85888889
amp1034,Pristimantis ramagii,-7.191388889,-34.85888889
amp1034,Scinax nebulosus,-7.191388889,-34.85888889
amp1035,Dermatonotus muelleri,-7.064444444,-34.85277778
amp1035,Adenomera marmorata,-7.064444444,-34.85277778
amp1035,Leptodactylus troglodytes,-7.064444444,-34.85277778
amp1035,Pithecopus nordestinus,-7.064444444,-34.85277778
amp1035,Physalaemus cuvieri,-7.064444444,-34.85277778
amp1035,Physalaemus kroyeri,-7.064444444,-34.85277778
amp1035,Scinax x-signatus,-7.064444444,-34.85277778
amp1036,Dendropsophus branneri,-7.112222222,-34.87388889
amp1036,Dendropsophus nanus,-7.112222222,-34.87388889
amp1036,Boana raniceps,-7.112222222,-34.87388889
amp1036,Leptodactylus troglodytes,-7.112222222,-34.87388889
amp1036,Leptodactylus vastus,-7.112222222,-34.87388889
amp1036,Physalaemus cuvieri,-7.112222222,-34.87388889
amp1036,Pristimantis ramagii,-7.112222222,-34.87388889
amp1036,Scinax x-signatus,-7.112222222,-34.87388889
amp1037,Dendropsophus branneri,-7.144166667,-34.85861111
amp1037,Dendropsophus oliveirai,-7.144166667,-34.85861111
amp1037,Boana albomarginata,-7.144166667,-34.85861111
amp1037,Boana raniceps,-7.144166667,-34.85861111
amp1037,Leptodactylus natalensis,-7.144166667,-34.85861111
amp1037,Leptodactylus troglodytes,-7.144166667,-34.85861111
amp1037,Lithobates palmipes,-7.144166667,-34.85861111
amp1037,Pristimantis ramagii,-7.144166667,-34.85861111
amp1037,Scinax nebulosus,-7.144166667,-34.85861111
amp1038,Dendropsophus branneri,-7.153611111,-34.93361111
amp1038,Boana albomarginata,-7.153611111,-34.93361111
amp1038,Pristimantis ramagii,-7.153611111,-34.93361111
amp1038,Scinax nebulosus,-7.153611111,-34.93361111
amp1039,Leptodactylus troglodytes,-7.138611111,-34.87388889
amp1039,Pristimantis ramagii,-7.138611111,-34.87388889
amp1040,Leptodactylus troglodytes,-7.174444444,-34.82444444
amp1040,Pristimantis ramagii,-7.174444444,-34.82444444
amp1041,Dendropsophus nanus,-7.148611111,-34.79666667
amp1041,Leptodactylus troglodytes,-7.148611111,-34.79666667
amp1041,Leptodactylus vastus,-7.148611111,-34.79666667
amp1042,Pristimantis ramagii,-6.72425,-35.144722
amp1042,Dendropsophus branneri,-6.72425,-35.144722
amp1042,Pleurodema diplolister,-6.72425,-35.144722
amp1042,Leptodactylus vastus,-6.72425,-35.144722
amp1042,Lithobates palmipes,-6.72425,-35.144722
amp1043,Scinax x-signatus,-6.728472,-35.137639
amp1043,Leptodactylus troglodytes,-6.728472,-35.137639
amp1044,Rhinella jimi,-6.721167,-35.178239
amp1045,Dendropsophus minutus,-6.743806,-35.155083
amp1046,Dendropsophus minutus,-6.740806,-35.171167
amp1046,Leptodactylus natalensis,-6.740806,-35.171167
amp1047,Rhinella jimi,-6.718722,-35.14825
amp1047,Pristimantis ramagii,-6.718722,-35.14825
amp1047,Dendropsophus branneri,-6.718722,-35.14825
amp1047,Boana raniceps,-6.718722,-35.14825
amp1047,Scinax nebulosus,-6.718722,-35.14825
amp1047,Leptodactylus macrosternum,-6.718722,-35.14825
amp1047,Leptodactylus natalensis,-6.718722,-35.14825
amp1047,Lithobates palmipes,-6.718722,-35.14825
amp1048,Rhinella jimi,-6.719194,-35.148667
amp1048,Pristimantis ramagii,-6.719194,-35.148667
amp1048,Dendropsophus branneri,-6.719194,-35.148667
amp1048,Boana albomarginata,-6.719194,-35.148667
amp1048,Pithecopus nordestinus,-6.719194,-35.148667
amp1048,Scinax x-signatus,-6.719194,-35.148667
amp1048,Physalaemus cuvieri,-6.719194,-35.148667
amp1048,Leptodactylus natalensis,-6.719194,-35.148667
amp1049,Rhinella jimi,-6.700111,-35.141889
amp1049,Dendropsophus branneri,-6.700111,-35.141889
amp1049,Boana albomarginata,-6.700111,-35.141889
amp1049,Physalaemus cuvieri,-6.700111,-35.141889
amp1049,Leptodactylus macrosternum,-6.700111,-35.141889
amp1049,Leptodactylus natalensis,-6.700111,-35.141889
amp1049,Lithobates palmipes,-6.700111,-35.141889
amp1050,Rhinella jimi,-6.72025,-35.161194
amp1050,Dendropsophus branneri,-6.72025,-35.161194
amp1050,Dendropsophus oliveirai,-6.72025,-35.161194
amp1050,Boana raniceps,-6.72025,-35.161194
amp1050,Scinax nebulosus,-6.72025,-35.161194
amp1050,Leptodactylus macrosternum,-6.72025,-35.161194
amp1050,Leptodactylus natalensis,-6.72025,-35.161194
amp1050,Lithobates palmipes,-6.72025,-35.161194
amp1051,Rhinella jimi,-6.723,-35.158917
amp1051,Dendropsophus oliveirai,-6.723,-35.158917
amp1051,Boana albomarginata,-6.723,-35.158917
amp1051,Boana raniceps,-6.723,-35.158917
amp1051,Scinax nebulosus,-6.723,-35.158917
amp1051,Pleurodema diplolister,-6.723,-35.158917
amp1051,Leptodactylus macrosternum,-6.723,-35.158917
amp1051,Lithobates palmipes,-6.723,-35.158917
amp1052,Rhinella jimi,-6.718778,-35.15575
amp1052,Dendropsophus branneri,-6.718778,-35.15575
amp1052,Dendropsophus nanus,-6.718778,-35.15575
amp1052,Dendropsophus oliveirai,-6.718778,-35.15575
amp1052,Leptodactylus macrosternum,-6.718778,-35.15575
amp1052,Lithobates palmipes,-6.718778,-35.15575
amp1053,Dendropsophus branneri,-6.731556,-35.160278
amp1053,Dendropsophus minutus,-6.731556,-35.160278
amp1053,Pithecopus nordestinus,-6.731556,-35.160278
amp1053,Leptodactylus vastus,-6.731556,-35.160278
amp1054,Boana albomarginata,-6.833333333,-35.11666667
amp1054,Dendropsophus elegans,-6.833333333,-35.11666667
amp1054,Boana faber,-6.833333333,-35.11666667
amp1054,Dendropsophus minutus,-6.833333333,-35.11666667
amp1054,Dendropsophus soaresi,-6.833333333,-35.11666667
amp1054,Pithecopus hypochondrialis,-6.833333333,-35.11666667
amp1054,Scinax eurydice,-6.833333333,-35.11666667
amp1054,Scinax fuscomarginatus,-6.833333333,-35.11666667
amp1054,Scinax x-signatus,-6.833333333,-35.11666667
amp1054,Leptodactylus labyrinthicus,-6.833333333,-35.11666667
amp1054,Leptodactylus fuscus,-6.833333333,-35.11666667
amp1054,Leptodactylus troglodytes,-6.833333333,-35.11666667
amp1054,Leptodactylus macrosternum,-6.833333333,-35.11666667
amp1054,Leptodactylus natalensis,-6.833333333,-35.11666667
amp1054,Physalaemus cuvieri,-6.833333333,-35.11666667
amp1054,Physalaemus kroyeri,-6.833333333,-35.11666667
amp1054,Pleurodema diplolister,-6.833333333,-35.11666667
amp1054,Dermatonotus muelleri,-6.833333333,-35.11666667
amp1055,Boana albomarginata,-6.731666667,-35.14638889
amp1055,Dendropsophus elegans,-6.731666667,-35.14638889
amp1055,Boana faber,-6.731666667,-35.14638889
amp1055,Dendropsophus minutus,-6.731666667,-35.14638889
amp1055,Dendropsophus anceps,-6.731666667,-35.14638889
amp1055,Dendropsophus soaresi,-6.731666667,-35.14638889
amp1055,Pithecopus hypochondrialis,-6.731666667,-35.14638889
amp1055,Scinax eurydice,-6.731666667,-35.14638889
amp1055,Scinax fuscomarginatus,-6.731666667,-35.14638889
amp1055,Scinax nebulosus,-6.731666667,-35.14638889
amp1055,Scinax x-signatus,-6.731666667,-35.14638889
amp1055,Leptodactylus labyrinthicus,-6.731666667,-35.14638889
amp1055,Leptodactylus fuscus,-6.731666667,-35.14638889
amp1055,Leptodactylus troglodytes,-6.731666667,-35.14638889
amp1055,Leptodactylus macrosternum,-6.731666667,-35.14638889
amp1055,Leptodactylus natalensis,-6.731666667,-35.14638889
amp1055,Leptodactylus spixi,-6.731666667,-35.14638889
amp1055,Physalaemus cuvieri,-6.731666667,-35.14638889
amp1055,Pleurodema diplolister,-6.731666667,-35.14638889
amp1055,Lithobates palmipes,-6.731666667,-35.14638889
amp1056,Boana albomarginata,-6.966666667,-35.68333333
amp1056,Dendropsophus branneri,-6.966666667,-35.68333333
amp1056,Dendropsophus minutus,-6.966666667,-35.68333333
amp1056,Dendropsophus anceps,-6.966666667,-35.68333333
amp1056,Boana crepitans,-6.966666667,-35.68333333
amp1056,Dendropsophus soaresi,-6.966666667,-35.68333333
amp1056,Pithecopus hypochondrialis,-6.966666667,-35.68333333
amp1056,Proceratophrys cristiceps,-6.966666667,-35.68333333
amp1056,Scinax x-signatus,-6.966666667,-35.68333333
amp1056,Leptodactylus fuscus,-6.966666667,-35.68333333
amp1056,Leptodactylus troglodytes,-6.966666667,-35.68333333
amp1056,Leptodactylus natalensis,-6.966666667,-35.68333333
amp1056,Leptodactylus spixi,-6.966666667,-35.68333333
amp1056,Physalaemus cuvieri,-6.966666667,-35.68333333
amp1057,Rhinella crucifer,-6.97,-35.71527778
amp1057,Rhinella granulosa,-6.97,-35.71527778
amp1057,Rhinella jimi,-6.97,-35.71527778
amp1057,Dendropsophus branneri,-6.97,-35.71527778
amp1057,Dendropsophus nanus,-6.97,-35.71527778
amp1057,Dendropsophus soaresi,-6.97,-35.71527778
amp1057,Boana albomarginata,-6.97,-35.71527778
amp1057,Boana crepitans,-6.97,-35.71527778
amp1057,Boana faber,-6.97,-35.71527778
amp1057,Boana raniceps,-6.97,-35.71527778
amp1057,Pithecopus nordestinus,-6.97,-35.71527778
amp1057,Scinax pachycrus,-6.97,-35.71527778
amp1057,Scinax x-signatus,-6.97,-35.71527778
amp1057,Physalaemus albifrons,-6.97,-35.71527778
amp1057,Physalaemus cuvieri,-6.97,-35.71527778
amp1057,Pleurodema diplolister,-6.97,-35.71527778
amp1057,Leptodactylus latrans,-6.97,-35.71527778
amp1057,Leptodactylus mystaceus,-6.97,-35.71527778
amp1057,Leptodactylus troglodytes,-6.97,-35.71527778
amp1057,Leptodactylus vastus,-6.97,-35.71527778
amp1057,Lithobates palmipes,-6.97,-35.71527778
amp1058,Adenomera marmorata,-7.145,-34.865
amp1058,Dendropsophus branneri,-7.145,-34.865
amp1058,Dendropsophus minutus,-7.145,-34.865
amp1058,Dendropsophus oliveirai,-7.145,-34.865
amp1058,Boana albomarginata,-7.145,-34.865
amp1058,Boana raniceps,-7.145,-34.865
amp1058,Leptodactylus latrans,-7.145,-34.865
amp1058,Leptodactylus natalensis,-7.145,-34.865
amp1058,Leptodactylus troglodytes,-7.145,-34.865
amp1058,Leptodactylus vastus,-7.145,-34.865
amp1058,Lithobates palmipes,-7.145,-34.865
amp1058,Pristimantis ramagii,-7.145,-34.865
amp1058,Scinax nebulosus,-7.145,-34.865
amp1058,Scinax x-signatus,-7.145,-34.865
amp1059,Rhinella jimi,-7.145,-34.865
amp1059,Pristimantis ramagii,-7.145,-34.865
amp1059,Dendropsophus branneri,-7.145,-34.865
amp1059,Dendropsophus oliveirai,-7.145,-34.865
amp1059,Boana albomarginata,-7.145,-34.865
amp1059,Boana raniceps,-7.145,-34.865
amp1059,Scinax nebulosus,-7.145,-34.865
amp1059,Physalaemus cuvieri,-7.145,-34.865
amp1059,Leptodactylus natalensis,-7.145,-34.865
amp1059,Adenomera marmorata,-7.145,-34.865
amp1059,Leptodactylus troglodytes,-7.145,-34.865
amp1059,Leptodactylus vastus,-7.145,-34.865
amp1059,Chiasmocleis alagoana,-7.145,-34.865
amp1059,Lithobates palmipes,-7.145,-34.865
amp1060,Dendropsophus decipiens,-8.038888889,-35.20166667
amp1060,Dendropsophus elegans,-8.038888889,-35.20166667
amp1060,Boana albomarginata,-8.038888889,-35.20166667
amp1060,Pristimantis ramagii,-8.038888889,-35.20166667
amp1060,Scinax auratus,-8.038888889,-35.20166667
amp1060,Scinax eurydice,-8.038888889,-35.20166667
amp1060,Scinax pachycrus,-8.038888889,-35.20166667
amp1060,Scinax x-signatus,-8.038888889,-35.20166667
amp1061,Pristimantis ramagii,-7.841944444,-35.00666667
amp1061,Pristimantis vinhai,-7.841944444,-35.00666667
amp1061,Rhinella crucifer,-7.841944444,-35.00666667
amp1061,Dendropsophus haddadi,-7.841944444,-35.00666667
amp1061,Gastrotheca fissipes,-7.841944444,-35.00666667
amp1061,Boana semilineata,-7.841944444,-35.00666667
amp1061,Phyllodytes luteolus,-7.841944444,-35.00666667
amp1061,Scinax eurydice,-7.841944444,-35.00666667
amp1061,Scinax x-signatus,-7.841944444,-35.00666667
amp1061,Leptodactylus natalensis,-7.841944444,-35.00666667
amp1061,Leptodactylus vastus,-7.841944444,-35.00666667
amp1061,Lithobates palmipes,-7.841944444,-35.00666667
amp1062,Rhinella crucifer,-7.826388889,-35.0075
amp1062,Rhinella granulosa,-7.826388889,-35.0075
amp1062,Rhinella jimi,-7.826388889,-35.0075
amp1062,Proceratophrys renalis,-7.826388889,-35.0075
amp1062,Dendropsophus branneri,-7.826388889,-35.0075
amp1062,Dendropsophus decipiens,-7.826388889,-35.0075
amp1062,Gastrotheca fissipes,-7.826388889,-35.0075
amp1062,Boana albomarginata,-7.826388889,-35.0075
amp1062,Boana atlantica,-7.826388889,-35.0075
amp1062,Boana raniceps,-7.826388889,-35.0075
amp1062,Boana semilineata,-7.826388889,-35.0075
amp1062,Pithecopus nordestinus,-7.826388889,-35.0075
amp1062,Scinax fuscovarius,-7.826388889,-35.0075
amp1062,Scinax nebulosus,-7.826388889,-35.0075
amp1062,Scinax x-signatus,-7.826388889,-35.0075
amp1062,Physalaemus cuvieri,-7.826388889,-35.0075
amp1062,Physalaemus kroyeri,-7.826388889,-35.0075
